Gamma,Porosity,Fluvialfacies
71.957756,0.249463,1
72.092316,0.24764,1
76.002464,0.238341,1
80.490005,0.23687,0
84.533791,0.237898,0
88.116158,0.221689,0
91.231476,0.199975,0
93.231194,0.219175,0
93.908234,0.251439,0
94.600037,0.242523,1
95.733627,0.220459,1
97.450089,0.213838,1
99.794449,0.212148,1
97.257729,0.216836,1
88.080956,0.22356,0
80.036736,0.239004,0
75.606773,0.257232,0
77.046471,0.25194,0
85.075951,0.239139,0
90.132843,0.225294,0
89.163986,0.211115,0
87.248756,0.218487,0
86.008942,0.23274,0
87.251892,0.232295,0
91.554665,0.227157,0
95.14312,0.243812,0
96.812225,0.267426,0
96.827431,0.257422,0
95.273476,0.236684,0
91.267136,0.236343,0
84.526428,0.242514,0
78.831261,0.241413,0
75.388504,0.23799,0
72.98381,0.243406,2
71.229424,0.251643,2
69.592812,0.254162,2
67.903923,0.254855,2
68.124428,0.24511,2
70.880653,0.232033,2
73.970673,0.233791,2
76.691422,0.240287,2
75.239136,0.253231,2
68.399284,0.268234,2
65.654495,0.25769,2
70.032478,0.23899,2
77.572311,0.222964,2
87.009285,0.207793,2
90.404449,0.21264,2
85.222977,0.223879,2
79.685654,0.234343,2
76.417297,0.244559,2
74.799042,0.260942,2
74.633278,0.279294,2
75.512444,0.258994,2
77.306412,0.226353,2
79.026276,0.246642,2
80.3563,0.283832,2
81.369484,0.266615,2
82.089119,0.232028,2
82.606522,0.220351,2
82.950844,0.21599,2
81.483406,0.232485,2
77.681007,0.25564,2
71.803581,0.263582,2
63.934155,0.266667,2
62.64537,0.264646,2
70.674385,0.260995,2
78.099754,0.249104,2
81.753677,0.234582,2
81.43869,0.239954,2
77.091759,0.251677,2
74.547035,0.243147,2
75.667313,0.22815,2
76.744049,0.235247,2
76.593147,0.2494,2
74.783913,0.26429,2
71.178825,0.279415,2
70.115738,0.28172,2
72.979691,0.279934,2
76.377449,0.269582,2
79.225594,0.256495,2
80.821358,0.258039,2
80.940331,0.264254,2
80.412254,0.254804,2
79.502022,0.240353,2
77.868271,0.25317,2
75.402,0.274695,2
71.594894,0.279872,2
66.284653,0.279829,2
64.235474,0.270257,2
66.968498,0.257643,2
70.963409,0.248651,2
75.096176,0.240816,2
77.521049,0.233888,0
77.648689,0.227249,0
78.633751,0.215801,0
81.483482,0.202819,0
84.541336,0.215357,0
87.278381,0.236043,0
87.844009,0.236718,0
85.647354,0.231003,0
84.238754,0.22742,0
84.751816,0.224518,0
85.670441,0.226492,0
86.510574,0.230023,0
84.741936,0.227946,0
79.556618,0.224079,0
76.892082,0.226811,0
78.644112,0.23165,0
82.528831,0.241412,1
87.817062,0.252746,1
90.117607,0.255561,1
88.028397,0.255657,1
86.029449,0.253475,1
85.551201,0.250567,1
86.111633,0.247359,1
87.556847,0.244056,1
88.972145,0.232544,1
90.065468,0.218411,1
89.496277,0.231454,1
86.836555,0.253173,1
82.695641,0.236847,1
77.268059,0.208374,1
75.15004,0.205782,1
77.809097,0.211453,1
80.476517,0.214276,0
81.629684,0.21619,0
81.398293,0.229986,0
79.823769,0.247575,0
81.084358,0.259012,0
86.514145,0.268484,0
90.499016,0.256461,0
